id,language,subject,question,A,B,C,D,answer_letter
85,ta,formal_logic,"கொடுக்கப்பட்ட சூத்திரத்தை இயல்பான ஆங்கில வாக்கியங்களாக மொழிபெயர்க்க பின்வரும் சாவியைப் பயன்படுத்தவும்.

A: மெரினா ஒரு பெர்சி ஜாக்சன் புத்தகம் படிக்கிறாள்.
B: இஸி மைன்கிராஃப்ட் விளையாடுகிறான்.
C: எமிலி வேலை செய்வதை நிறுத்துகிறாள்.
D: ரஸ்ஸல் இரவு உணவு செய்கிறார்.
E: ஆஷ்லீ வருகிறாள்.
(~B • E) ⊃ D",If it's not the case that both Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,If it's both not the case that Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,Izzy playing Minecraft and Ashleigh stopping by entails that Russell makes dinner.,Russell's making dinner is a sufficient condition for Izzy not playing Minecraft and Ashleigh stopping by.,B
85,te,formal_logic,"ఇచ్చిన సూత్రాన్ని సహజమైన ఆంగ్ల వాక్యాలుగా అనువదించడానికి ఈ క్రింది కీని ఉపయోగించండి.
A: మెరీనా పెర్సీ జాక్సన్ పుస్తకం చదువుతుంది.
B: ఇజ్జీ మైన్‌క్రాఫ్ట్ ఆడుతుంది.
C: ఎమిలీ పని చేయడం ఆపేసింది.
D: రస్సెల్ భోజనం తయారు చేశాడు.
E: యాష్లీ వస్తూ ఆగిపోయింది.
(~B • E) ⊃ D",If it's not the case that both Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,If it's both not the case that Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,Izzy playing Minecraft and Ashleigh stopping by entails that Russell makes dinner.,Russell's making dinner is a sufficient condition for Izzy not playing Minecraft and Ashleigh stopping by.,B
85,ur,formal_logic," Use the following key to translate the given formula of PL to natural, English sentences.
A: Marina reads a Percy Jackson book.
B: Izzy plays Minecraft.
C: Emily stops working.
D: Russell makes dinner.
E: Ashleigh stops by.
(~B • E) ⊃ D",If it's not the case that both Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,If it's both not the case that Izzy plays Minecraft and Ashleigh stops by then Russell makes dinner.,Izzy playing Minecraft and Ashleigh stopping by entails that Russell makes dinner.,Russell's making dinner is a sufficient condition for Izzy not playing Minecraft and Ashleigh stopping by.,B
86,as,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,bn,global_facts,২০১৬ সালের হিসাবে ১৮ বছর বা তার বেশি বয়সী প্রাপ্তবয়স্কদের কত শতাংশের ওজন অতিরিক্ত ছিল?,10%,20%,40%,80%,C
86,en,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,gu,global_facts,"2016 સુધીમાં, 18 વર્ષ કે તેથી વધુ વયના પુખ્ત વયના લોકોમાંથી કેટલા ટકાનું વજન વધારે હતું?",10%,20%,40%,80%,C
86,hi,global_facts,"2016 तक, 18 वर्ष या उससे अधिक आयु के वयस्कों में से लगभग कितने प्रतिशत का वजन अधिक था?",10%,20%,40%,80%,C
86,kn,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,kok,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,ml,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,mni,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,mr,global_facts,२०१६ पर्यंत १८ वर्षे किंवा त्याहून अधिक वयाच्या प्रौढांपैकी किती टक्के लोक जास्त वजनाचे होते?,10%,20%,40%,80%,C
86,ne,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,or,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,pa,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
86,ta,global_facts,"2016ஆம் ஆண்டு நிலவரப்படி, 18 வயது அல்லது அதற்கு மேற்பட்ட வயதுடைய பெரியவர்களில் எத்தனை சதவீதம் பேர் அதிக எடை கொண்டவர்களாக இருந்தனர்?",10%,20%,40%,80%,C
86,te,global_facts,"2016 నాటికి, 18 సంవత్సరాలు లేదా అంతకంటే ఎక్కువ వయస్సు ఉన్న పెద్దలలో ఎంత శాతం మంది అధిక బరువుతో ఉన్నారు?",10%,20%,40%,80%,C
86,ur,global_facts,"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C
87,as,global_facts,What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B
87,bn,global_facts,মুদ্রাস্ফীতি এবং ২০১১ সালের মূল্য অনুযায়ী জন-ক্রয়ক্ষমতার সঙ্গে সামঞ্জস্য করার সময় ১৮৫০ সালে মার্কিন যুক্তরাষ্ট্রে মাথাপিছু জিডিপি কত ছিল?,About $300,About $3k,About $8k,About $15k,B
87,en,global_facts,What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B
87,gu,global_facts,"2011ની કિંમતોમાં ફુગાવા અને પી.પી.પી. માટે ગોઠવણ કરતી વખતે, 1850માં યુનાઇટેડ સ્ટેટ્સમાં માથાદીઠ જી.ડી.પી. શું હતું?",About $300,About $3k,About $8k,About $15k,B
87,hi,global_facts,"2011 की कीमतों में मुद्रास्फीति और पी.पी.पी. के लिए समायोजन करते हुए, संयुक्त राज्य अमेरिका में 1850 में प्रति व्यक्ति जी.डी.पी. क्या था?",About $300,About $3k,About $8k,About $15k,B
87,kn,global_facts,What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B
87,kok,global_facts,What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B
87,ml,global_facts,What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B
